BJD,FCAL0,FCAL1,FCAL2,FCAL3,SUNELEV,AIRMASS,SKY,FLAG
57952.1150089,0.9974719200811113,1.0053064436510657,1.0053064436510657,1.0022202003191016,-35.3114,1.6764,37.0,1.0
57952.11601769999,0.997363464341044,1.005197136058395,1.005197136058395,1.002111228295581,-35.3409,1.6757,37.0,1.0
57952.1170472,0.9981958539459397,1.0060360635676144,1.0060360635676144,1.0029475803369443,-35.3703,1.675,37.0,1.0
57952.118050900004,0.9971321425211267,1.0049639973489854,1.0049639973489854,1.0018788053110053,-35.3983,1.6743,37.0,1.0
57952.11903169999,0.9959126448698629,1.0037349212996736,1.0037349212996736,1.000653502467153,-35.425,1.6735,37.0,1.0
57952.12008280001,0.997522317698642,1.005357237110639,1.005357237110639,1.0022708378451515,-35.4532,1.6728,38.0,1.0
57952.12111259999,0.9988163953686804,1.0066614789585386,1.0066614789585386,1.0035710757321377,-35.4799,1.6719,37.0,1.0
57952.1221224,0.9994254136326453,1.0072752806834184,1.0072752806834184,1.0041829931146933,-35.5055,1.6712,37.0,1.0
57952.1231736,1.0003535340426903,1.0082106909039152,1.0082106909039152,1.005115531669964,-35.5314,1.6703,37.0,1.0
57952.1242271,1.0022520512940554,1.010124119831343,1.010124119831343,1.0070230864608978,-35.5568,1.6695,38.0,1.0
57952.12525630001,1.0004805670876613,1.0083387217147033,1.0083387217147033,1.005243169432206,-35.5808,1.6686,37.0,1.0
57952.12624219999,1.0004177624275374,1.0082754237629086,1.0082754237629086,1.0051800658021357,-35.6031,1.6678,38.0,1.0
57952.1272283,1.0010286182223431,1.0088910774512945,1.0088910774512945,1.0057938294627569,-35.6248,1.6669,38.0,1.0
57952.1282587,1.0003474846541953,1.0082045940012236,1.0082045940012236,1.0051094534844762,-35.6469,1.666,39.0,1.0
57952.12928759999,1.0004811202157806,1.008339279187301,1.008339279187301,1.005243725193389,-35.6682,1.6651,39.0,1.0
57952.130338300005,1.0007975476458415,1.008658191958662,1.008658191958662,1.0055616589175946,-35.6893,1.6641,38.0,1.0
57952.1313454,0.9981354982976326,1.0059752338631058,1.0059752338631058,1.0028869373767573,-35.7089,1.6631,38.0,1.0
57952.132374,0.9999683915030424,1.0078225233083797,1.0078225233083797,1.0047285557306258,-35.7281,1.6622,38.0,1.0
57952.1333787,0.9977877633738916,1.00562476769711,1.00562476769711,1.0025375471253495,-35.7463,1.6612,38.0,1.0
57952.134364699996,0.9984890748023336,1.0063315874920589,1.0063315874920589,1.0032421970168894,-35.7634,1.6602,38.0,1.0
57952.13536849999,0.99712877810851,1.0049606065109935,1.0049606065109935,1.0018754248827257,-35.7802,1.6592,38.0,1.0
57952.136397500006,0.9974084677562416,1.0052424929475199,1.0052424929475199,1.0021564459411973,-35.7968,1.6582,38.0,1.0
57952.137383500005,0.9957915897261184,1.0036129153428206,1.0036129153428206,1.000531871062829,-35.8121,1.6572,38.0,1.0
57952.13860140001,0.9952264192135525,1.0030433057662445,1.0030433057662445,0.9999640101607675,-35.83,1.6559,37.0,1.0
57952.1396526,0.9965280556595436,1.0043551657595962,1.0043551657595962,1.001271842805859,-35.8446,1.6548,38.0,1.0
57952.1406566,0.9979667724914478,1.0058051828203118,1.0058051828203118,1.0027174083826382,-35.8579,1.6537,38.0,1.0
57952.1416425,0.9980720504847554,1.0059112877069918,1.0059112877069918,1.0028231875323244,-35.8703,1.6526,38.0,1.0
57952.142621700004,1.0000190622789964,1.0078735920718664,1.0078735920718664,1.0047794677154192,-35.8821,1.6516,39.0,1.0
57952.1436255,0.9983587538784513,1.0062002429781092,1.0062002429781092,1.003111255724398,-35.8934,1.6504,39.0,1.0
57952.1446354,1.0032594875709764,1.0111394688956798,1.0111394688956798,1.008035318451531,-35.9042,1.6493,40.0,1.0
57952.1456663,1.0038445363566681,1.011729112876894,1.011729112876894,1.0086231522535538,-35.9144,1.6481,39.0,1.0
57952.1466981,1.003029242912482,1.0109074158081282,1.0109074158081282,1.0078039777560055,-35.9239,1.6469,39.0,1.0
57952.1476841,1.0038677866481265,1.011752545784978,1.011752545784978,1.0086465132237161,-35.9325,1.6457,39.0,1.0
57952.148670200004,1.001569412489838,1.0094361193225063,1.0094361193225063,1.0063371980811497,-35.9403,1.6445,39.0,1.0
57952.1496788,1.0009485125207012,1.0088103425690265,1.0088103425690265,1.0057133424327667,-35.9476,1.6434,38.0,1.0
57952.15073080001,0.9992346698176553,1.0070830386940095,1.0070830386940095,1.0039913412991182,-35.9545,1.6421,38.0,1.0
57952.1517593,0.9997411630463027,1.0075935101129778,1.0075935101129778,1.0045002455949243,-35.9606,1.6408,37.0,1.0
57952.152789600004,1.0028034237252301,1.0106798229511524,1.0106798229511524,1.0075770835983584,-35.9659,1.6395,37.0,1.0
57952.153775800005,0.9963372115311213,1.0041628226688546,1.0041628226688546,1.0010800901993273,-35.9704,1.6383,37.0,1.0
57952.155006400004,0.9980467774800434,1.0058858161984954,1.0058858161984954,1.002797794220157,-35.975,1.6368,36.0,1.0
57952.1560353,0.9961085217962875,1.0039323367179256,1.0039323367179256,1.0008503118293888,-35.9782,1.6354,36.0,1.0
57952.1570898,0.9955730214751934,1.0033926303737817,1.0033926303737817,1.0003122623582474,-35.9806,1.634,36.0,1.0
57952.158118499996,0.9977694770976656,1.0056063377935207,1.0056063377935207,1.002519173800694,-35.9823,1.6327,37.0,1.0
57952.1593382,0.9991728625063333,1.0070207459245732,1.0070207459245732,1.0039292397655437,-35.9833,1.6311,36.0,1.0
57952.1603242,0.999565896186423,1.007416866640567,1.007416866640567,1.0043241444096362,-35.9835,1.6298,37.0,1.0
57952.1613571,0.9980189127154523,1.0058577325734526,1.0058577325734526,1.0027697968105174,-35.9829,1.6283,36.0,1.0
57952.162386,0.9980211425716402,1.0058599799437784,1.0058599799437784,1.0027720372815225,-35.9816,1.6269,37.0,1.0
57952.163413999995,1.0003117992632684,1.0081686283236737,1.0081686283236737,1.0050735982198589,-35.9797,1.6255,37.0,1.0
57952.1644,1.0013896616730829,1.0092549566745184,1.0092549566745184,1.0061565915939403,-35.9771,1.6241,37.0,1.0
57952.165386399996,1.0017718741412107,1.0096401711846388,1.0096401711846388,1.0065406235136967,-35.9739,1.6227,37.0,1.0
57952.1664157,1.0006744763373014,1.008534154001289,1.008534154001289,1.0054380017508964,-35.9699,1.6213,37.0,1.0
57952.1674242,1.0009183382368483,1.0087799312848795,1.0087799312848795,1.0056830245098267,-35.9652,1.6198,37.0,1.0
57952.168408599995,1.0022575766226527,1.0101296885579714,1.0101296885579714,1.007028638091798,-35.96,1.6185,37.0,1.0
57952.169395000004,1.0032554618590062,1.0111354115642375,1.0111354115642375,1.0080312735759047,-35.9541,1.617,37.0,1.0
57952.1704503,1.0030014856450564,1.0108794405245747,1.0108794405245747,1.007776088355252,-35.9472,1.6154,37.0,1.0
57952.171435899996,1.0031285938754428,1.0110075471113125,1.0110075471113125,1.007903801660815,-35.9399,1.614,38.0,1.0
57952.17265619999,1.0010101746552,1.0088724890213652,1.0088724890213652,1.0057752980984305,-35.9302,1.6122,38.0,1.0
57952.173876,0.999914519688556,1.0077682283641871,1.0077682283641871,1.0046744274693489,-35.9193,1.6104,39.0,1.0
57952.1748801,0.9997938667849496,1.0076466278068192,1.0076466278068192,1.0045532002199526,-35.9097,1.6089,40.0,1.0
57952.175909000005,0.9967814439686815,1.0046105442768192,1.0046105442768192,1.0015264373230879,-35.8991,1.6073,40.0,1.0
57952.17693709999,0.997114690871307,1.0049464086272752,1.0049464086272752,1.0018612705858407,-35.8878,1.6057,40.0,1.0
57952.17794330001,0.9964600503656476,1.0042866263262749,1.0042866263262749,1.0012035137853628,-35.8761,1.6042,41.0,1.0
57952.178971500005,0.9976579999935075,1.0054939851058173,1.0054939851058173,1.002407166030439,-35.8635,1.6026,42.0,1.0
57952.180000099994,0.9985603167898203,1.0064033890411923,1.0064033890411923,1.0033137781386559,-35.8501,1.6009,42.0,1.0
57952.1810071,0.9984598563637559,1.0063021395607594,1.0063021395607594,1.0032128394893491,-35.8364,1.5994,42.0,1.0
57952.181986,0.9981671977251017,1.0060071822699264,1.0060071822699264,1.002918787703477,-35.8223,1.5978,43.0,1.0
57952.18299069999,0.9999180348712298,1.0077717711564418,1.0077717711564418,1.0046779593853985,-35.8072,1.5962,43.0,1.0
57952.1839761,1.0010933800508883,1.0089563479438552,1.0089563479438552,1.0058588995779862,-35.7919,1.5946,42.0,1.0
57952.1851936,0.9987293527448143,1.0065737526688228,1.0065737526688228,1.0034836187579903,-35.7719,1.5926,42.0,1.0
57952.1862228,1.0002471507675743,1.0081034720541233,1.0081034720541233,1.0050086419769806,-35.7543,1.591,42.0,1.0
57952.18722669999,0.9973835317421776,1.005217361076524,1.005217361076524,1.0021313912238592,-35.7365,1.5894,43.0,1.0
57952.1882333,1.000163797399336,1.0080194639968507,1.0080194639968507,1.0049248918204785,-35.718,1.5877,43.0,1.0
57952.1892194,0.9993384266494777,1.007187610471424,1.007187610471424,1.0040955920461114,-35.6992,1.5861,44.0,1.0
57952.1904393,1.0008433615316958,1.0087043656841885,1.0087043656841885,1.0056076908919633,-35.675,1.5841,44.0,1.0
57952.1916847,0.9982835844226466,1.0061244831128289,1.0061244831128289,1.0030357284383284,-35.6494,1.582,44.0,1.0
57952.192714,0.9987890156536803,1.0066338841928508,1.0066338841928508,1.003543565681078,-35.6274,1.5802,45.0,1.0
57952.19375499999,1.0008227756463084,1.008683618109433,1.008683618109433,1.005587007011283,-35.6044,1.5785,45.0,1.0
57952.194758599995,0.9975557020054336,1.0053908836304646,1.0053908836304646,1.0023043810717494,-35.5817,1.5767,45.0,1.0
57952.1957452,0.9970990445282422,1.004930639391885,1.004930639391885,1.001845549761259,-35.5588,1.5751,44.0,1.0
57952.1967763,1.0011781481016042,1.0090417817950594,1.0090417817950594,1.0059440711512995,-35.5341,1.5733,44.0,1.0
57952.19776259999,1.0012164407774933,1.0090803752361786,1.0090803752361786,1.0059825461123761,-35.5097,1.5716,44.0,1.0
57952.198980999994,0.999795266980038,1.0076480389995721,1.0076480389995721,1.0045546070804103,-35.479,1.5695,43.0,1.0
57952.2000106,0.9973744076245961,1.0052081652946554,1.0052081652946554,1.0021222236726066,-35.4521,1.5677,44.0,1.0
57952.20103810001,1.0019302214451555,1.0097997622084918,1.0097997622084918,1.0066997246006393,-35.4248,1.5659,44.0,1.0
57952.2020194,1.0001744503992442,1.0080302006694692,1.0080302006694692,1.004935595532019,-35.3979,1.5642,44.0,1.0
57952.2030056,1.0003618505170075,1.0082190726989826,1.0082190726989826,1.0051238877333162,-35.3704,1.5625,44.0,1.0
57952.204034,0.9990889010994352,1.0069361250528743,1.0069361250528743,1.0038448786759269,-35.3409,1.5607,43.0,1.0
57952.2055214,1.001577364087957,1.009444133375499,1.009444133375499,1.0063451875313782,-35.2973,1.558,43.0,1.0
57952.2065257,1.0004853994864658,1.0083435920690043,1.0083435920690043,1.0052480248347495,-35.267,1.5562,43.0,1.0
57952.2075798,1.0008416185889015,1.0087026090516586,1.0087026090516586,1.0056059396522123,-35.2345,1.5544,43.0,1.0
57952.208528999996,0.9985756112813182,1.0064188036614394,1.0064188036614394,1.0033291454367463,-35.2046,1.5526,43.0,1.0
57952.209537400006,1.0007748342121092,1.0086353001249884,1.0086353001249884,1.00553883736077,-35.1725,1.5508,42.0,1.0
57952.210588,1.0004915836958905,1.0083498248515603,1.0083498248515603,1.005254238482957,-35.138,1.5489,42.0,1.0
57952.211641400005,0.9998604032173479,1.007713686841646,1.007713686841646,1.0046200533867076,-35.103,1.547,42.0,1.0
57952.21269269999,1.001749582077399,1.0096177040304852,1.0096177040304852,1.0065182253326461,-35.0672,1.5451,42.0,1.0
57952.2137216,0.996772295729639,1.0046013241840304,1.0046013241840304,1.0015172455355486,-35.0315,1.5432,43.0,1.0
57952.2147288,1.0008506644329396,1.0087117259451939,1.0087117259451939,1.0056150285573149,-34.9962,1.5414,43.0,1.0
57952.2157581,0.999366168292342,1.007215570007695,1.007215570007695,1.004123465747926,-34.9593,1.5395,42.0,1.0
57952.2169762,0.9999100207978187,1.0077636941374524,1.0077636941374524,1.004669907162476,-34.9148,1.5372,42.0,1.0
57952.218028400006,0.9997296250833437,1.0075818815264725,1.0075818815264725,1.0044886527076307,-34.8755,1.5353,43.0,1.0
57952.2190809,1.000242077364765,1.00809835880288,1.00809835880288,1.005003544423177,-34.8358,1.5333,43.0,1.0
57952.2200602,0.9993648158358658,1.0072142069285117,1.0072142069285117,1.0041221068533315,-34.7982,1.5315,43.0,1.0
57952.22108919999,0.999134911216936,1.006982496551325,1.006982496551325,1.0038911078160662,-34.7581,1.5296,45.0,1.0
57952.222093300006,1.004522699615175,1.0124126026873832,1.0124126026873832,1.0093045437825854,-34.721,1.5278,55.0,1.0
57952.22307590001,1.0081563298755238,1.0160747728608321,1.0160747728608321,1.0129554712664548,-34.6786,1.5259,51.0,1.0
57952.2240617,1.0196360080436677,1.0276446167843956,1.0276446167843956,1.0244897963152648,-34.6407,1.5242,45.0,1.0
57952.225348,1.0025453595870673,1.010419731879166,1.010419731879166,1.0073177909936868,-34.5855,1.5216,43.0,1.0
57952.2265711,1.004212408469708,1.012099874397327,1.012099874397327,1.0089927755536192,-34.5345,1.5192,44.0,1.0
57952.2275762,1.0181996460543803,1.0261969730621254,1.0261969730621254,1.023046596790894,-34.4922,1.5173,43.0,1.0
57952.228562000004,1.009284750281367,1.0172120563094222,1.0172120563094222,1.0140892633085372,-34.4474,1.5152,43.0,1.0
57952.229612099996,1.019960497464195,1.0279716548681603,1.0279716548681603,1.0248158304075483,-34.4021,1.5132,45.0,1.0
57952.23080730001,1.0335547287716758,1.041672660435096,1.041672660435096,1.0384747745340754,-34.3479,1.5102,62.0,1.0
57952.2320018,1.038809144530967,1.0469683463728092,1.0469683463728092,1.043754202965914,-34.2935,1.5089,48.0,1.0
57952.2331974,1.0311876212978548,1.0392869607995086,1.0392869607995086,1.036096398883765,-34.2414,1.5058,47.0,1.0
57952.2343916,1.0285092033081966,1.0365875054969715,1.0365875054969715,1.033405230781594,-34.1827,1.5034,46.0,1.0
57952.2355858,1.0002560911948426,1.0081124827029053,1.0081124827029053,1.0050176249634961,-34.1262,1.5011,61.0,1.0
57952.236806199995,1.0019628359160053,1.0098326328457914,1.0098326328457914,1.0067324943266338,-34.0677,1.4987,86.0,1.0
57952.2377903,1.0033288622083671,1.0112093884278395,1.0112093884278395,1.0081050233340274,-34.0198,1.4968,55.0,1.0
57952.238841499995,1.0035884440742382,1.011471009148345,1.011471009148345,1.008365840891269,-33.9679,1.4948,49.0,1.0
57952.239887,1.0015419093629365,1.009408400175593,1.009408400175593,1.0063095640307091,-33.916,1.4928,49.0,1.0
57952.2408944,0.9969019201159014,1.0047319666894885,1.0047319666894885,1.0016474869746816,-33.8651,1.4908,49.0,1.0
57952.242125699995,0.9981298843047577,1.0059695757757972,1.0059695757757972,1.00288129665951,-33.8024,1.4884,50.0,1.0
57952.243132300006,0.9994349677505351,1.0072849098429815,1.0072849098429815,1.0041925927131912,-33.7506,1.4865,49.0,1.0
57952.244160899994,1.0001215227492355,1.007976857305581,1.007976857305581,1.00488241592974,-33.697,1.4845,49.0,1.0
57952.2451466,1.000608005157712,1.0084671607317912,1.0084671607317912,1.0053712141475737,-33.6452,1.4826,48.0,1.0
57952.24617690001,1.000702997441111,1.008562899120688,1.008562899120688,1.0054666586241356,-33.5905,1.4806,48.0,1.0
57952.24718099999,1.0001325304866167,1.0079879515019152,1.0079879515019152,1.0048934760674153,-33.5362,1.4786,49.0,1.0
57952.2482456,1.000903485859268,1.008764962251081,1.008764962251081,1.0056681014302553,-33.4786,1.4765,51.0,1.0
57952.249249399996,0.9988027164215444,1.006647692571753,1.006647692571753,1.0035573316689086,-33.4236,1.4746,50.0,1.0
57952.2502781,0.9978126844996785,1.0056498845628907,1.0056498845628907,1.0025625868835375,-33.3667,1.4726,49.0,1.0
57952.25130619999,0.9976143582204071,1.0054500005536438,1.0054500005536438,1.0023633165087646,-33.3092,1.4706,48.0,1.0
57952.2523143,1.000116630886908,1.0079719270207077,1.0079719270207077,1.0048775007806083,-33.2526,1.4686,47.0,1.0
57952.253341400006,0.9994192312726449,1.0072690497648131,1.0072690497648131,1.004176781324714,-33.1941,1.4666,47.0,1.0
57952.2543474,1.0027866129874168,1.010662880175415,1.010662880175415,1.0075601928361426,-33.1364,1.4646,46.0,1.0
57952.255354299996,1.0010074645382243,1.008869757618101,1.008869757618101,1.005772575080445,-33.078,1.4626,44.0,1.0
57952.2563643,0.9988766142347563,1.006722170806476,1.006722170806476,1.0036315812589667,-33.019,1.4606,45.0,1.0
57952.25739299999,1.0031466158504132,1.0110257106377238,1.0110257106377238,1.0079219094260579,-32.9584,1.4586,47.0,1.0
57952.2584002,0.9987010522445728,1.0065452298856956,1.0065452298856956,1.0034551835384615,-32.8988,1.4567,60.0,1.0
57952.2594493,1.0000072949704408,1.0078617323383974,1.0078617323383974,1.0047676443907716,-32.836,1.4546,69.0,1.0
57952.26045369999,1.000292329276283,1.0081490054120104,1.0081490054120104,1.005054035549608,-32.7754,1.4527,65.0,1.0
57952.261460500005,1.0001833592843354,1.00803917952833,1.00803917952833,1.0049445468262066,-32.7139,1.4507,81.0,1.0
57952.2624657,0.998935377812599,1.0067813959357932,1.0067813959357932,1.0036906245699322,-32.6523,1.4487,77.0,1.0
57952.2634763,0.9993911169531594,1.0072407146247768,1.0072407146247768,1.0041485331722204,-32.5899,1.4467,68.0,1.0
57952.264484800005,0.9984025839206,1.0062444172780676,1.0062444172780676,1.0031552944113407,-32.5269,1.4447,60.0,1.0
57952.2657044,0.9977933374994002,1.0056303856039188,1.0056303856039188,1.0025431477854496,-32.4504,1.4424,52.0,1.0
57952.2667309,0.9982160316107057,1.0060563997154282,1.0060563997154282,1.0029678540537441,-32.3851,1.4403,51.0,1.0
57952.2677168,0.994448797612318,1.0022595764294027,1.0022595764294027,0.9991826868359983,-32.3224,1.4384,52.0,1.0
57952.2687375,0.9980932601940613,1.0059326640054158,1.0059326640054158,1.002844498206521,-32.2566,1.4364,52.0,1.0
57952.2697459,1.000619202671943,1.0084784461955547,1.0084784461955547,1.005382464965496,-32.1917,1.4345,49.0,1.0
57952.270752100005,0.9999554328529724,1.0078094628761467,1.0078094628761467,1.0047155353933033,-32.1258,1.4325,49.0,1.0
57952.2719709,1.0022982937405347,1.0101707254835721,1.0101707254835721,1.0070695490359742,-32.0458,1.4301,50.0,1.0
57952.2729764,0.9996780737626125,1.007529925302075,1.007529925302075,1.00443685598639,-31.9794,1.4281,51.0,1.0
57952.274194000005,1.0020251247574627,1.0098954109274842,1.0098954109274842,1.0067950796825786,-31.8981,1.4258,49.0,1.0
57952.2751967,1.0027417544884316,1.0106176693407296,1.0106176693407296,1.0075151207965858,-31.8307,1.4238,50.0,1.0
57952.276182500005,1.0024060362283091,1.0102793142217956,1.0102793142217956,1.0071778044118966,-31.7643,1.4219,53.0,1.0
57952.277211,1.006004547433492,1.0139060895016718,1.0139060895016718,1.010793445662846,-31.6943,1.4199,54.0,1.0
57952.278196399995,1.0038335883222977,1.0117180788525006,1.0117180788525006,1.0086121521030949,-31.6269,1.418,53.0,1.0
57952.279202100006,1.0006940145442218,1.0085538456687126,1.0085538456687126,1.0054576329658302,-31.5579,1.416,61.0,1.0
57952.2802311,1.0011118953639038,1.0089750086831764,1.0089750086831764,1.0058775030297182,-31.4866,1.414,74.0,1.0
57952.2812352,0.9997939160932588,1.0076466775024149,1.0076466775024149,1.0045532497629852,-31.4162,1.4121,60.0,1.0
57952.2822411,0.9995311132149521,1.007381810470418,1.007381810470418,1.0042891958602749,-31.3458,1.4101,62.0,1.0
57952.2832699,0.9972735215538348,1.0051064868263502,1.0051064868263502,1.0020208573524003,-31.2733,1.4081,53.0,1.0
57952.28427999999,0.9972014091494629,1.0050338080237466,1.0050338080237466,1.0019484016702902,-31.2017,1.4062,51.0,1.0
57952.2854979,0.9961946622682791,1.0040191537699235,1.0040191537699235,1.0009368623571349,-31.1147,1.4038,52.0,1.0
57952.2865039,0.9964137928433707,1.0042400054798366,1.0042400054798366,1.0011570360627229,-31.0427,1.4019,56.0,1.0
57952.2875086,0.9990895254668768,1.0069367543243348,1.0069367543243348,1.0038455060155538,-30.9702,1.3999,54.0,1.0
57952.288539,0.9951834945059846,1.0030000439117086,1.0030000439117086,0.9999208811180833,-30.8955,1.398,54.0,1.0
57952.2895293,0.9981278462025672,1.0059675216655775,1.0059675216655775,1.0028792488553115,-30.8228,1.3961,55.0,1.0
57952.290580199995,0.9988245859549013,1.0066697338767367,1.0066697338767367,1.0035793053081266,-30.7458,1.394,55.0,1.0
57952.2915867,0.9990164171885791,1.0068630718258333,1.0068630718258333,1.0037720497188447,-30.6718,1.3921,56.0,1.0
57952.2926178,1.0007107911569153,1.008570754051298,1.008570754051298,1.0054744894404797,-30.5955,1.3901,57.0,1.0
57952.293626499995,0.9986422724357762,1.0064859883979402,1.0064859883979402,1.0033961239192775,-30.5203,1.3882,57.0,1.0
57952.29465580001,0.9999671412334324,1.0078212632186772,1.0078212632186772,1.0047272995093388,-30.4432,1.3862,58.0,1.0
57952.295873099996,0.9995766709916164,1.0074277260751754,1.0074277260751754,1.0043349705062927,-30.3515,1.3839,58.0,1.0
57952.297103100005,1.0018187365809592,1.0096874016997999,1.0096874016997999,1.0065877090334057,-30.2583,1.3816,56.0,1.0
57952.2981334,1.0004927078470351,1.0083509578322152,1.0083509578322152,1.0052553679854148,-30.1799,1.3796,58.0,1.0
57952.2991836,1.0024965623527324,1.0103705513728065,1.0103705513728065,1.00726876146916,-30.0997,1.3776,54.0,1.0
57952.300187,1.00172734911761,1.0095952964445798,1.0095952964445798,1.0064958865369715,-30.0226,1.3757,53.0,1.0
57952.3012367,1.000943960490096,1.0088057547850424,1.0088057547850424,1.0057087687330633,-29.9417,1.3737,52.0,1.0
57952.30225750001,0.9980781785217605,1.0059174638759285,1.0059174638759285,1.0028293447407142,-29.8624,1.3718,51.0,1.0
57952.3032661,0.9991465610690783,1.0069942379058334,1.0069942379058334,1.0039028131251704,-29.7837,1.3699,50.0,1.0
57952.30427459999,0.9997819762850406,1.0076346439144048,1.0076346439144048,1.0045412531175222,-29.7053,1.368,50.0,1.0
57952.305259,1.0009432700375591,1.008805058909429,1.008805058909429,1.005708074993755,-29.628,1.3662,50.0,1.0
57952.3062904,0.9999542445130912,1.0078082652025924,1.0078082652025924,1.0047143413965502,-29.5463,1.3642,50.0,1.0
57952.3075209,1.001121157963869,1.008984344035122,1.008984344035122,1.0058868097225746,-29.4488,1.3619,50.0,1.0
57952.3085298,0.9969896937712381,1.0048204297524748,1.0048204297524748,1.0017356784602396,-29.3689,1.3601,49.0,1.0
57952.3097598,0.9982504608615809,1.0060910993867251,1.0060910993867251,1.003002447198688,-29.2705,1.3578,50.0,1.0
57952.3108094,0.9998923973569069,1.0077459322753373,1.0077459322753373,1.0046521998284397,-29.1863,1.3558,51.0,1.0
57952.3118596,0.999509576768854,1.0073601048688872,1.0073601048688872,1.0042675568939163,-29.1018,1.3539,52.0,1.0
57952.3130801,1.0021306929257157,1.0100018082682536,1.0100018082682536,1.0069011503885341,-29.0027,1.3516,52.0,1.0
57952.3141297,1.0020543956578867,1.0099249117326847,1.0099249117326847,1.0068244899216998,-28.9181,1.3497,54.0,1.0
57952.3151582,0.9999869671902684,1.0078412448961134,1.0078412448961134,1.0047472198439682,-28.8342,1.3478,54.0,1.0
57952.3161882,1.0017440630095578,1.0096121416137875,1.0096121416137875,1.006512679992305,-28.7494,1.3459,54.0,1.0
57952.3172184,0.9985801474920111,1.006423375501255,1.006423375501255,1.0033337032412295,-28.6649,1.344,55.0,1.0
57952.31824759999,1.001116537928568,1.008979687712308,1.008979687712308,1.0058821676944514,-28.5801,1.3421,55.0,1.0
57952.3192354,1.0007906129817548,1.0086512028270875,1.0086512028270875,1.0055546912423245,-28.4988,1.3404,56.0,1.0
57952.3202638,1.001273213138206,1.0091375935085902,1.0091375935085902,1.0060395887273919,-28.4134,1.3385,57.0,1.0
57952.321247800006,0.9992510038311613,1.0070995010010657,1.0070995010010657,1.0040077530676685,-28.3315,1.3367,57.0,1.0
57952.3222546,0.9999000680116042,1.0077536631782718,1.0077536631782718,1.004659906997867,-28.2472,1.3349,59.0,1.0
57952.3232849,0.9967047022302334,1.0045331997795903,1.0045331997795903,1.0014493302698146,-28.161,1.333,61.0,1.0
57952.3243345,0.9956975947375772,1.0035181820819148,1.0035181820819148,1.0004374286285627,-28.0729,1.3311,61.0,1.0
57952.325333,0.995553296282375,1.0033727502518017,1.0033727502518017,1.000292443267304,-27.9888,1.3294,63.0,1.0
57952.3265656,0.9977793578383418,1.0056162961412893,1.0056162961412893,1.0025291015768052,-27.8848,1.3271,63.0,1.0
57952.32759650001,0.9976473324760446,1.0054832338016177,1.0054832338016177,1.0023964477322358,-27.7974,1.3253,67.0,1.0
57952.328626,0.9971860449931049,1.0050183231914651,1.0050183231914651,1.0019329643757129,-27.7099,1.3235,67.0,1.0
57952.3296564,0.9974026910844199,1.0052366709035223,1.0052366709035223,1.0021506417705999,-27.6215,1.3216,66.0,1.0
57952.3306854,0.9978139497883352,1.0056511597896054,1.0056511597896054,1.0025638581953664,-27.5335,1.3198,65.0,1.0
57952.331714199994,0.9999388769712219,1.0077927769582087,1.0077927769582087,1.0046989007003455,-27.4452,1.318,66.0,1.0
57952.33293130001,1.000939277700197,1.0088010352147319,1.0088010352147319,1.0057040636516108,-27.341,1.3159,66.0,1.0
57952.3339309,1.0009220663177423,1.0087836886475376,1.0087836886475376,1.0056867703375592,-27.255,1.3141,66.0,1.0
57952.3349394,1.002353764012495,1.010226631440131,1.010226631440131,1.0071252833638853,-27.1671,1.3124,66.0,1.0
57952.335945800005,0.9991495026572649,1.006997202598372,1.006997202598372,1.0039057687162427,-27.0801,1.3106,67.0,1.0
57952.336974399994,1.0003544470242713,1.0082116110564008,1.0082116110564008,1.005116448997625,-26.9906,1.3088,68.0,1.0
57952.3379828,1.001065082612403,1.0089278282465333,1.0089278282465333,1.0058304674347889,-26.9032,1.3071,65.0,1.0
57952.3389908,0.9993810335180365,1.0072305519905222,1.0072305519905222,1.004138401736773,-26.815,1.3054,64.0,1.0
57952.3402089,1.0013301907510448,1.0091950186452554,1.0091950186452554,1.0060968375715982,-26.7084,1.3033,65.0,1.0
57952.3412614,0.9980838595617441,1.0059231895369594,1.0059231895369594,1.0028350528242358,-26.6157,1.3015,65.0,1.0
57952.342264900006,1.0002553744618958,1.008111760340466,1.008111760340466,1.005016904818675,-26.5281,1.2998,65.0,1.0
57952.34327130001,0.998646385607826,1.006490133876407,1.006490133876407,1.0034002566713207,-26.4391,1.2981,65.0,1.0
57952.34450630001,0.9981411345861033,1.0059809144211282,1.0059809144211282,1.002892600495735,-26.3303,1.296,64.0,1.0
57952.345537099995,0.9969654395913248,1.004795985071014,1.004795985071014,1.0017113088227971,-26.2385,1.2942,66.0,1.0
57952.34656590001,0.9988550774655741,1.0067004648793234,1.0067004648793234,1.0036099419679856,-26.1472,1.2925,66.0,1.0
57952.34759600001,0.9948213026307322,1.00263500724381,1.00263500724381,0.999556965095525,-26.0563,1.2908,68.0,1.0
57952.3486247,0.9980785356201829,1.0059178237791375,1.0059178237791375,1.0028297035390372,-25.9646,1.289,67.0,1.0
57952.349652699995,0.9966371759905233,1.0044651431631286,1.0044651431631286,1.0013814825839533,-25.8728,1.2873,67.0,1.0
57952.350658899995,0.995127545527073,1.0029436554882523,1.0029436554882523,0.9998646658044256,-25.7825,1.2857,69.0,1.0
57952.35168759999,0.9979895603078259,1.0058281496208605,1.0058281496208605,1.0027403046761938,-25.6909,1.284,69.0,1.0
